D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_25_58_924.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_25_58_924.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_25_58_924.jpg, 0, 1, 0, 30.19046
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_25_59_029.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_25_59_029.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_25_59_029.jpg, 0, 1, 0, 30.19001
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_25_59_133.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_25_59_133.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_25_59_133.jpg, 0, 1, 0, 30.18963
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_25_59_236.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_25_59_236.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_25_59_236.jpg, 0, 1, 0, 30.18984
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_25_59_340.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_25_59_340.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_25_59_340.jpg, 0, 1, 0, 30.19036
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_25_59_443.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_25_59_443.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_25_59_443.jpg, 0, 1, 0, 30.19021
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_25_59_547.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_25_59_547.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_25_59_547.jpg, 0, 1, 0, 30.19081
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_25_59_650.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_25_59_650.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_25_59_650.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_25_59_777.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_25_59_777.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_25_59_777.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_25_59_893.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_25_59_893.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_25_59_893.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_25_59_998.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_25_59_998.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_25_59_998.jpg, 0, 1, 0, 30.19032
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_00_106.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_00_106.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_00_106.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_00_206.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_00_206.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_00_206.jpg, 0, 1, 0, 30.19033
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_00_309.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_00_309.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_00_309.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_00_435.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_00_435.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_00_435.jpg, 0, 1, 0, 30.18986
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_00_547.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_00_547.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_00_547.jpg, 0, 1, 0, 30.19061
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_00_648.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_00_648.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_00_648.jpg, 0, 1, 0, 30.18927
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_00_749.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_00_749.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_00_749.jpg, 0, 1, 0, 30.19039
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_00_854.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_00_854.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_00_854.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_00_959.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_00_959.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_00_959.jpg, -0.3123621, 1, 0, 30.16905
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_01_087.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_01_087.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_01_087.jpg, 0, 1, 0, 30.18961
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_01_197.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_01_197.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_01_197.jpg, 0, 1, 0, 30.19015
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_01_299.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_01_299.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_01_299.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_01_402.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_01_402.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_01_402.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_01_504.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_01_504.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_01_504.jpg, 0, 1, 0, 30.19028
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_01_606.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_01_606.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_01_606.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_01_731.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_01_731.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_01_731.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_01_845.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_01_845.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_01_845.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_01_946.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_01_946.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_01_946.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_02_052.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_02_052.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_02_052.jpg, -0.3176007, 1, 0, 30.17041
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_02_155.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_02_155.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_02_155.jpg, -0.0104208, 1, 0, 30.18999
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_02_256.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_02_256.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_02_256.jpg, 0, 1, 0, 30.19004
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_02_360.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_02_360.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_02_360.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_02_461.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_02_461.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_02_461.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_02_563.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_02_563.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_02_563.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_02_668.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_02_668.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_02_668.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_02_771.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_02_771.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_02_771.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_02_874.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_02_874.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_02_874.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_02_983.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_02_983.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_02_983.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_03_093.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_03_093.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_03_093.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_03_211.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_03_211.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_03_211.jpg, -0.1331397, 1, 0, 30.18418
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_03_327.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_03_327.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_03_327.jpg, 0, 1, 0, 30.19027
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_03_457.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_03_457.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_03_457.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_03_570.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_03_570.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_03_570.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_03_680.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_03_680.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_03_680.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_03_785.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_03_785.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_03_785.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_03_891.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_03_891.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_03_891.jpg, -0.3188211, 1, 0, 30.16998
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_03_996.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_03_996.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_03_996.jpg, -0.004063174, 1, 0, 30.18977
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_04_102.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_04_102.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_04_102.jpg, 0, 1, 0, 30.19013
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_04_207.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_04_207.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_04_207.jpg, 0, 1, 0, 30.19033
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_04_317.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_04_317.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_04_317.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_04_419.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_04_419.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_04_419.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_04_524.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_04_524.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_04_524.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_04_632.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_04_632.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_04_632.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_04_736.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_04_736.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_04_736.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_04_848.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_04_848.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_04_848.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_04_952.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_04_952.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_04_952.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_05_059.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_05_059.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_05_059.jpg, -0.0977694, 1, 0, 30.18707
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_05_163.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_05_163.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_05_163.jpg, -0.2276688, 1, 0, 30.18579
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_05_270.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_05_270.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_05_270.jpg, 0, 1, 0, 30.18944
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_05_373.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_05_373.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_05_373.jpg, 0, 1, 0, 30.19017
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_05_477.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_05_477.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_05_477.jpg, 0, 1, 0, 30.19028
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_05_582.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_05_582.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_05_582.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_05_687.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_05_687.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_05_687.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_05_792.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_05_792.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_05_792.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_05_898.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_05_898.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_05_898.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_06_005.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_06_005.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_06_005.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_06_110.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_06_110.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_06_110.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_06_218.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_06_218.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_06_218.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_06_326.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_06_326.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_06_326.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_06_432.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_06_432.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_06_432.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_06_541.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_06_541.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_06_541.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_06_650.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_06_650.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_06_650.jpg, 0, 1, 0, 30.19028
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_06_759.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_06_759.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_06_759.jpg, 0, 1, 0, 30.19028
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_06_870.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_06_870.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_06_870.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_06_976.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_06_976.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_06_976.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_07_084.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_07_084.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_07_084.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_07_196.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_07_196.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_07_196.jpg, 0, 1, 0, 30.19028
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_07_307.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_07_307.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_07_307.jpg, -0.112398, 1, 0, 30.186
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_07_416.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_07_416.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_07_416.jpg, 0, 1, 0, 30.19027
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_07_521.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_07_521.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_07_521.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_07_629.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_07_629.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_07_629.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_07_733.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_07_733.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_07_733.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_07_844.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_07_844.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_07_844.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_07_951.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_07_951.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_07_951.jpg, -0.3177891, 1, 0, 30.17002
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_08_059.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_08_059.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_08_059.jpg, 0, 1, 0, 30.18892
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_08_167.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_08_167.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_08_167.jpg, 0, 1, 0, 30.19016
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_08_275.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_08_275.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_08_275.jpg, 0, 1, 0, 30.19027
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_08_380.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_08_380.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_08_380.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_08_482.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_08_482.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_08_482.jpg, 0, 1, 0, 30.19026
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_08_588.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_08_588.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_08_588.jpg, 0, 1, 0, 30.1903
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_08_691.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_08_691.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_08_691.jpg, 0, 1, 0, 30.19029
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_08_801.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_08_801.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_08_801.jpg, 0, 1, 0, 30.19031
D:\projects\studyfolder\NTI\Project\IMG\center_2025_02_24_20_26_08_905.jpg, D:\projects\studyfolder\NTI\Project\IMG\left_2025_02_24_20_26_08_905.jpg, D:\projects\studyfolder\NTI\Project\IMG\right_2025_02_24_20_26_08_905.jpg, 0, 1, 0, 30.19029
